Season,School,Conf,Class,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,SOS
2023-24,Duke,ACC,FR,36,36,31.6,4.9,10.5,.462,2.4,4.7,.521,2.4,5.8,.414,2.1,2.4,.885,0.8,4.2,5.0,1.9,1.1,0.1,1.3,1.6,14.3,,8.36
Career,Duke,,,36,36,31.6,4.9,10.5,.462,2.4,4.7,.521,2.4,5.8,.414,2.1,2.4,.885,0.8,4.2,5.0,1.9,1.1,0.1,1.3,1.6,14.3,,8.36
