Season,School,Conf,Class,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,SOS
2023-24,Minnesota,Big Ten,FR,33,26,30.1,3.8,9.4,.403,1.7,4.0,.420,2.1,5.4,.391,1.6,2.0,.791,0.2,3.4,3.6,2.2,0.6,0.3,1.2,1.6,11.3,,6.40
Career,Minnesota,,,33,26,30.1,3.8,9.4,.403,1.7,4.0,.420,2.1,5.4,.391,1.6,2.0,.791,0.2,3.4,3.6,2.2,0.6,0.3,1.2,1.6,11.3,,6.40
