Season,School,Conf,Class,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,SOS
2023-24,Pitt,ACC,FR,33,33,33.2,4.8,11.7,.412,2.8,5.6,.511,2.0,6.1,.322,2.2,2.8,.785,0.5,4.7,5.2,4.1,0.6,0.2,1.9,2.4,13.8,,6.92
Career,Pitt,,,33,33,33.2,4.8,11.7,.412,2.8,5.6,.511,2.0,6.1,.322,2.2,2.8,.785,0.5,4.7,5.2,4.1,0.6,0.2,1.9,2.4,13.8,,6.92
