Season,School,Conf,Class,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,SOS
2020-21,Marquette,Big East,FR,5,0,7.6,0.6,0.8,.750,0.6,0.8,.750,0.0,0.0,,0.0,0.2,.000,0.4,0.8,1.2,0.4,0.2,0.2,0.4,1.2,1.2,,8.58
2021-22,Marquette,Big East,FR,32,0,18.2,2.3,3.4,.676,2.3,3.4,.676,0.0,0.0,,1.0,1.3,.738,1.2,2.2,3.3,0.9,0.6,0.9,0.8,2.0,5.5,,8.96
2022-23,Marquette,Big East,JR,36,36,31.1,5.2,7.8,.660,5.2,7.8,.660,0.0,0.0,,1.1,2.1,.541,1.9,4.1,5.9,3.3,0.9,1.5,1.6,2.4,11.4,,8.01
2023-24,Marquette,Big East,SR,36,36,32.5,5.4,9.4,.576,5.4,9.4,.580,0.0,0.1,.000,2.5,4.1,.623,2.6,4.3,6.9,2.9,1.1,1.3,1.8,2.2,13.4,,11.02
Career,Marquette,,,109,72,26.7,4.2,6.7,.624,4.2,6.7,.626,0.0,0.0,.000,1.5,2.4,.616,1.8,3.4,5.3,2.3,0.8,1.2,1.4,2.2,9.9,,9.14
