Season,School,Conf,Class,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,SOS
2023-24,Kansas,Big 12,FR,33,19,24.1,2.9,6.2,.466,1.6,2.5,.642,1.3,3.8,.352,1.9,2.5,.765,1.3,3.6,4.9,1.0,0.9,0.3,0.8,2.1,9.0,,11.32
Career,Kansas,,,33,19,24.1,2.9,6.2,.466,1.6,2.5,.642,1.3,3.8,.352,1.9,2.5,.765,1.3,3.6,4.9,1.0,0.9,0.3,0.8,2.1,9.0,,11.32
