Season,School,Conf,Class,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,SOS
2023-24,USC,Pac-12,FR,27,26,30.0,5.7,11.6,.490,4.7,8.7,.543,1.0,3.0,.338,3.9,5.8,.673,0.6,2.3,2.9,4.3,1.5,0.2,3.3,2.4,16.3,,9.54
Career,USC,,,27,26,30.0,5.7,11.6,.490,4.7,8.7,.543,1.0,3.0,.338,3.9,5.8,.673,0.6,2.3,2.9,4.3,1.5,0.2,3.3,2.4,16.3,,9.54
