Season,School,Conf,Class,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,SOS
2022-23,UCLA,Pac-12,FR,33,32,22.9,3.2,4.7,.675,3.2,4.7,.675,0.0,0.0,,1.4,2.5,.573,2.2,3.0,5.3,0.7,0.6,1.7,1.3,3.3,7.7,,8.66
2023-24,UCLA,Pac-12,SO,33,33,26.5,4.6,7.9,.588,4.6,7.8,.591,0.0,0.0,.000,3.1,4.5,.696,2.0,3.9,5.9,1.2,1.1,1.8,2.5,3.6,12.4,,7.84
Career,UCLA,,,66,65,24.7,3.9,6.3,.621,3.9,6.3,.622,0.0,0.0,.000,2.3,3.5,.652,2.1,3.5,5.6,1.0,0.8,1.7,1.9,3.5,10.1,,8.25
