Season,School,Conf,Class,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,SOS
2019-20,Illinois State,MVC,FR,31,3,22.4,2.6,6.8,.384,1.5,3.4,.453,1.1,3.4,.314,0.9,1.3,.659,0.5,2.0,2.5,0.7,0.6,0.1,1.0,1.2,7.2,,1.97
2020-21,Illinois State,MVC,SO,25,24,29.9,4.4,10.4,.425,3.1,6.0,.510,1.3,4.3,.306,2.3,3.0,.763,0.8,2.5,3.3,1.4,0.4,0.2,1.8,1.4,12.4,,0.38
2021-22,Illinois State,MVC,JR,33,33,34.9,7.2,15.3,.469,4.9,9.4,.519,2.3,5.9,.390,3.4,4.2,.818,0.6,3.0,3.5,1.8,1.1,0.5,2.3,1.8,20.1,,0.74
2022-23,Kentucky,SEC,SR,34,14,27.9,4.9,11.9,.416,2.6,6.0,.433,2.4,5.9,.398,2.1,2.7,.783,0.4,1.7,2.1,1.1,0.4,0.2,1.5,2.1,14.4,,8.08
2023-24,Kentucky,SEC,SR,33,33,31.4,7.1,13.9,.512,4.6,8.2,.557,2.5,5.7,.447,3.4,4.0,.863,0.7,3.4,4.2,1.6,0.7,0.2,1.2,1.8,20.2,,7.46
Career,Overall,,,156,107,29.3,5.3,11.8,.452,3.4,6.7,.504,2.0,5.1,.384,2.4,3.1,.801,0.6,2.5,3.1,1.3,0.6,0.2,1.6,1.7,15.1,,3.73
