Season,School,Conf,Class,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,SOS
2021-22,Sonoma State,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,Sonoma State,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,Washington State,Pac-12,JR,34,20,29.2,4.1,9.4,.436,2.0,4.4,.457,2.1,4.9,.417,2.3,2.9,.814,1.2,3.4,4.6,1.2,0.5,0.2,0.7,1.9,12.6,,7.19
Career,Washington State,,,34,20,29.2,4.1,9.4,.436,2.0,4.4,.457,2.1,4.9,.417,2.3,2.9,.814,1.2,3.4,4.6,1.2,0.5,0.2,0.7,1.9,12.6,,7.19
