AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,2.0,66,40,25.4,8.2,5.2,3.6,0.4,2.0,2.7,6.8,0.398,0.6,2.1,0.307,2.2,3.2,0.679,2.3,2.26,1.8,8.29,False
