AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,1.0,24,7,24.8,10.3,4.1,4.0,0.5,1.5,4.1,8.1,0.503,0.5,1.7,0.275,1.7,2.8,0.621,2.5,1.64,2.2,9.16,False
