AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,3.0,19.33,,14.57,6.2,0.6,2.93,0.7,0.73,2.27,4.27,0.52,0.4,1.23,0.33,1.23,2.4,0.48,0.63,0.95,1.13,,False
