AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,5.0,138,108,28.6,11.0,2.4,5.4,0.5,1.6,3.8,8.5,0.441,0.8,2.7,0.309,2.6,3.5,0.756,1.9,1.26,2.6,9.5,False
