AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,3.0,70,61,28.7,13.6,2.2,5.8,0.4,1.2,5.1,10.8,0.47,1.3,3.6,0.372,2.1,2.7,0.776,2.2,1.0,1.9,8.37,False
