AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,3.0,88,,18.0,7.4,0.8,2.7,0.3,0.7,2.6,5.5,0.476,1.0,2.4,0.407,1.2,1.7,0.706,1.1,0.73,2.1,,False
