AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,4.0,124,98,26.9,11.7,1.6,3.8,0.4,0.9,4.3,8.8,0.493,1.2,3.1,0.386,1.8,2.3,0.786,1.6,1.0,1.9,8.12,False
