YEARS,G,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,AGE,NAT_CH
2.0,65,23.3,10.9,1.0,6.7,1.6,0.5,4.2,7.8,0.538,0.5,1.5,0.337,2.0,3.1,0.66,1.1,0.91,1.5,,False
