AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,1.0,34,30,27.0,11.1,2.9,4.7,0.5,0.8,4.0,8.5,0.472,0.6,2.2,0.267,2.4,3.2,0.755,1.5,1.93,2.4,8.7,True
