AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,2.0,72,72,29.8,15.8,2.2,8.6,1.1,1.2,5.7,12.0,0.473,1.0,3.3,0.314,3.4,4.7,0.718,2.3,0.96,2.8,7.9,False
