AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,1.0,34,32,22.9,10.7,0.4,5.6,1.5,0.6,4.1,6.7,0.614,0.0,0.0,,2.5,4.1,0.616,1.1,0.36,2.4,10.71,False
