AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,3.0,98,66,29.6,14.6,3.9,4.3,0.1,1.3,4.9,11.4,0.429,1.4,3.9,0.347,3.4,4.1,0.834,2.3,1.7,2.0,7.64,False
