AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,2.0,55,,16.8,7.8,0.7,6.0,1.4,0.6,3.0,5.4,0.562,0.0,0.0,0.0,1.7,2.7,0.658,1.5,0.47,2.8,,False
