AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,5.0,132,122,27.8,14.0,1.3,10.6,1.4,0.6,5.3,8.5,0.628,0.2,0.5,0.35,3.1,4.6,0.67,1.9,0.68,2.5,-2.0,False
