AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,4.0,133,74,26.1,9.6,2.8,3.8,0.3,0.8,3.1,6.4,0.49,1.0,2.6,0.397,2.3,2.9,0.813,1.9,1.47,2.5,8.54,False
