YEARS,G,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,AGE,NAT_CH
4.0,64,26.8,11.3,2.6,8.7,1.0,1.4,4.8,7.8,.619,0.0,0.0,.000,1.7,2.9,.578,1.7,1.53,2.4,,False
