AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,1.0,36,36,31.6,14.3,1.9,5.0,0.1,1.1,4.9,10.5,0.462,2.4,5.8,0.414,2.1,2.4,0.885,1.3,1.46,1.6,8.36,False
