AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,5.0,124,59,20.6,10.2,1.3,5.1,1.0,0.5,3.9,7.7,0.507,0.8,2.0,0.388,1.6,2.1,0.79,1.6,0.81,2.2,6.19s,False
