AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,4.0,138,108,27.5,9.7,5.0,2.8,0.3,1.6,3.6,8.8,0.412,0.9,3.1,0.296,1.5,2.0,0.772,1.8,2.78,1.9,6.61,False
