AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,4.0,69,,25.9,11.5,3.0,2.6,0.2,0.9,3.9,9.1,0.427,0.9,2.9,0.305,2.8,3.8,0.731,2.7,1.11,2.6,,False
