AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,1.0,24,,17.2,9.7,0.9,4.4,1.3,0.5,3.7,7.1,0.52,0.6,2.0,0.298,1.7,2.3,0.714,1.1,0.82,1.4,,False
