AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,4.0,59,,15.6,5.4,3.3,2.3,0.0,0.9,2.0,4.5,0.444,0.5,1.4,0.354,0.9,1.5,0.567,2.0,1.65,1.3,,False
