YEARS,G,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,AGE,NAT_CH
5.0,156,29.3,15.1,1.3,3.1,0.2,0.6,5.3,11.8,0.452,2.0,5.1,0.384,2.4,3.1,0.801,1.6,0.81,1.7,,False
