AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,4.0,121,117,31.4,11.5,6.2,4.1,0.1,1.5,4.0,9.3,0.436,1.5,4.3,0.355,1.9,2.3,0.819,2.4,2.58,1.7,7.12,False
