AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,4.0,138,108,24.9,18.2,1.3,9.6,1.7,0.2,6.7,10.8,0.621,0.0,0.0,0.5,4.8,6.8,0.706,1.9,0.68,2.0,9.84,False
