AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,3.0,28,,21.0,10.2,4.1,2.3,0.1,0.6,3.7,7.4,0.495,0.6,2.6,0.247,2.2,2.5,0.871,2.0,2.05,2.5,,False
