AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,3.0,102,102,32.5,17.1,1.9,7.5,2.1,0.7,6.2,10.5,0.588,0.4,1.1,0.358,4.4,6.5,0.671,1.9,1.0,1.9,3.07,False
