YEARS,G,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,AGE,NAT_CH
1.0,33,33.2,13.8,4.1,5.2,0.2,0.6,4.8,11.7,0.412,2.0,6.1,0.322,2.2,2.8,0.785,1.9,2.16,2.4,,False
