AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,1.0,15,14,30.3,18.5,2.8,6.7,1.1,2.1,7.3,15.5,0.474,0.7,3.1,0.239,2.0,2.9,0.682,3.5,0.8,3.1,,False
