AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,1.0,25,6,19.3,4.8,2.1,2.8,0.2,0.8,1.6,4.5,0.366,0.6,2.4,0.267,0.9,1.4,0.676,1.1,1.91,1.7,9.54,False
