AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,1.0,27,26,30.0,16.3,4.3,2.9,0.2,1.5,5.7,11.6,0.49,1.0,3.0,0.338,3.9,5.8,0.673,3.3,1.3,2.4,9.54,False
