AGE,YEARS,G,GS,MPG,PTS,AST,RB,BLK,STL,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,AST/TO,PF,SOS,NAT_CH
,2.0,65,34,20.6,5.5,0.5,5.0,1.7,0.9,2.3,4.2,0.544,0.2,0.8,0.235,0.8,1.5,0.525,0.6,0.83,1.7,6.64,False
